asv_id	sample	nreads
65392ea4893d8040af0da0562d6a56d0	EDNA27	6
65392ea4893d8040af0da0562d6a56d0	EDNA91	6
65392ea4893d8040af0da0562d6a56d0	EDNA92	14
65392ea4893d8040af0da0562d6a56d0	EDNA47	7
65392ea4893d8040af0da0562d6a56d0	EDNA93	13
65392ea4893d8040af0da0562d6a56d0	EDNA48	2
65392ea4893d8040af0da0562d6a56d0	EDNA95	3
2eaa241636dac364311579d49f230a8e	EDNA79	2
2eaa241636dac364311579d49f230a8e	EDNA40	32
2eaa241636dac364311579d49f230a8e	EDNA44	12
2eaa241636dac364311579d49f230a8e	EDNA81	5
2eaa241636dac364311579d49f230a8e	EDNA82	19
2eaa241636dac364311579d49f230a8e	EDNA83	20
2eaa241636dac364311579d49f230a8e	EDNA84	48
2eaa241636dac364311579d49f230a8e	EDNA85	7
a3e64f39882e524f36cbf9944ae968e2	EDNA11	8
a3e64f39882e524f36cbf9944ae968e2	EDNA12	1
a3e64f39882e524f36cbf9944ae968e2	EDNA31	9
a3e64f39882e524f36cbf9944ae968e2	EDNA22	2
a3e64f39882e524f36cbf9944ae968e2	EDNA13	6
a3e64f39882e524f36cbf9944ae968e2	EDNA23	7
a3e64f39882e524f36cbf9944ae968e2	EDNA14	2
a3e64f39882e524f36cbf9944ae968e2	EDNA33	1
a3e64f39882e524f36cbf9944ae968e2	EDNA24	3
a3e64f39882e524f36cbf9944ae968e2	EDNA1	32
a3e64f39882e524f36cbf9944ae968e2	EDNA2	11
a3e64f39882e524f36cbf9944ae968e2	EDNA25	1
a3e64f39882e524f36cbf9944ae968e2	EDNA16	4
a3e64f39882e524f36cbf9944ae968e2	EDNA3	26
a3e64f39882e524f36cbf9944ae968e2	EDNA26	2
a3e64f39882e524f36cbf9944ae968e2	EDNA17	2
a3e64f39882e524f36cbf9944ae968e2	EDNA27	6
a3e64f39882e524f36cbf9944ae968e2	EDNA18	2
a3e64f39882e524f36cbf9944ae968e2	EDNA7	3
a3e64f39882e524f36cbf9944ae968e2	EDNA8	6
a3e64f39882e524f36cbf9944ae968e2	EDNA9	5
a3e64f39882e524f36cbf9944ae968e2	EDNA10	5
646f14c27e33be649fd869976a365882	EDNA96	2
646f14c27e33be649fd869976a365882	MB12	2
646f14c27e33be649fd869976a365882	EDNA40	15
646f14c27e33be649fd869976a365882	MB13	4
646f14c27e33be649fd869976a365882	EDNA41	26
646f14c27e33be649fd869976a365882	EDNA42	20
646f14c27e33be649fd869976a365882	MB24	2
646f14c27e33be649fd869976a365882	MB15	2
646f14c27e33be649fd869976a365882	EDNA43	24
646f14c27e33be649fd869976a365882	EDNA44	11
646f14c27e33be649fd869976a365882	EDNA45	16
646f14c27e33be649fd869976a365882	EDNA82	9
646f14c27e33be649fd869976a365882	EDNA55	1
646f14c27e33be649fd869976a365882	EDNA94	7
646f14c27e33be649fd869976a365882	EDNA95	3
07e52810e4a66399bf00a7c033d89909	MB20	16
07e52810e4a66399bf00a7c033d89909	MB21	85
07e52810e4a66399bf00a7c033d89909	MB13	29
07e52810e4a66399bf00a7c033d89909	EDNA45	13
07e52810e4a66399bf00a7c033d89909	MB4	1
e186f0fab741a2de7362a60441f681b7	EDNA71	6
e186f0fab741a2de7362a60441f681b7	EDNA81	16
e186f0fab741a2de7362a60441f681b7	EDNA74	23
e186f0fab741a2de7362a60441f681b7	EDNA75	97
e186f0fab741a2de7362a60441f681b7	EDNA68	2
506f6e07f092ec5adc9a32b49e329847	EDNA1	52
506f6e07f092ec5adc9a32b49e329847	EDNA2	44
506f6e07f092ec5adc9a32b49e329847	EDNA3	47
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA96	2
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA34	1
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA80	13
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA81	18
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA82	37
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA92	1
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA83	25
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA84	38
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA85	1
c95357a49c0bf1d474f394c9f6f6c8c4	EDNA86	7
47730e87287e46c4791709a3c1ea05b2	EDNA69	88
47730e87287e46c4791709a3c1ea05b2	EDNA67	26
47730e87287e46c4791709a3c1ea05b2	EDNA68	29
2357be28c29516519b36fcb33a1ed241	EDNA40	1
2357be28c29516519b36fcb33a1ed241	EDNA70	3
2357be28c29516519b36fcb33a1ed241	EDNA71	10
2357be28c29516519b36fcb33a1ed241	EDNA35	1
2357be28c29516519b36fcb33a1ed241	EDNA82	8
2357be28c29516519b36fcb33a1ed241	EDNA73	80
2357be28c29516519b36fcb33a1ed241	EDNA74	8
2357be28c29516519b36fcb33a1ed241	EDNA47	7
2357be28c29516519b36fcb33a1ed241	EDNA84	1
2357be28c29516519b36fcb33a1ed241	EDNA75	13
2357be28c29516519b36fcb33a1ed241	EDNA85	2
2357be28c29516519b36fcb33a1ed241	EDNA95	1
2357be28c29516519b36fcb33a1ed241	EDNA68	7
7e057abd3020e25b2834cb93cba6b770	EDNA82	53
7e057abd3020e25b2834cb93cba6b770	EDNA83	52
7e057abd3020e25b2834cb93cba6b770	EDNA84	37
95e688678a5845c8f4abeee9414470c2	MB21	14
95e688678a5845c8f4abeee9414470c2	EDNA82	25
95e688678a5845c8f4abeee9414470c2	EDNA83	63
95e688678a5845c8f4abeee9414470c2	EDNA84	40
d79aca83af44272bde9dcff1cb877fc6	EDNA12	112
d79aca83af44272bde9dcff1cb877fc6	MB4	29
081a2faec7b24865489345d5642ed3ea	MB13	6
081a2faec7b24865489345d5642ed3ea	EDNA43	44
081a2faec7b24865489345d5642ed3ea	EDNA45	91
0fc7717380402084a0d34f2131caae95	EDNA40	36
0fc7717380402084a0d34f2131caae95	EDNA41	12
0fc7717380402084a0d34f2131caae95	EDNA42	25
0fc7717380402084a0d34f2131caae95	EDNA52	7
0fc7717380402084a0d34f2131caae95	EDNA43	5
0fc7717380402084a0d34f2131caae95	EDNA34	11
0fc7717380402084a0d34f2131caae95	EDNA53	3
0fc7717380402084a0d34f2131caae95	EDNA44	6
0fc7717380402084a0d34f2131caae95	EDNA63	2
0fc7717380402084a0d34f2131caae95	EDNA91	3
0fc7717380402084a0d34f2131caae95	EDNA55	10
0fc7717380402084a0d34f2131caae95	EDNA47	9
0fc7717380402084a0d34f2131caae95	EDNA93	6
0fc7717380402084a0d34f2131caae95	EDNA94	1
0fc7717380402084a0d34f2131caae95	EDNA58	4
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA87	3
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA12	1
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA40	18
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA23	2
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA15	5
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA16	9
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA35	22
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA26	3
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA17	14
8a1d2ac39dc7f0c6b59250950c5ca41f	MB2	5
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA27	23
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA18	29
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA91	1
8a1d2ac39dc7f0c6b59250950c5ca41f	MB4	1
8a1d2ac39dc7f0c6b59250950c5ca41f	EDNA85	2
86e63253a3bf7305e88b53d3d427cbb6	EDNA71	18
86e63253a3bf7305e88b53d3d427cbb6	EDNA74	21
86e63253a3bf7305e88b53d3d427cbb6	EDNA75	91
86e63253a3bf7305e88b53d3d427cbb6	EDNA94	8
a3332048903fe9d65b5463df331c1c0f	EDNA87	1
a3332048903fe9d65b5463df331c1c0f	EDNA79	30
a3332048903fe9d65b5463df331c1c0f	MB21	11
a3332048903fe9d65b5463df331c1c0f	EDNA80	10
a3332048903fe9d65b5463df331c1c0f	EDNA81	3
a3332048903fe9d65b5463df331c1c0f	EDNA82	1
a3332048903fe9d65b5463df331c1c0f	EDNA73	45
a3332048903fe9d65b5463df331c1c0f	EDNA83	11
a3332048903fe9d65b5463df331c1c0f	EDNA84	12
a3332048903fe9d65b5463df331c1c0f	EDNA85	13
889d70edc53fd74b00f925f73d85b637	EDNA69	24
889d70edc53fd74b00f925f73d85b637	EDNA40	1
889d70edc53fd74b00f925f73d85b637	EDNA31	3
889d70edc53fd74b00f925f73d85b637	EDNA22	24
889d70edc53fd74b00f925f73d85b637	EDNA23	21
889d70edc53fd74b00f925f73d85b637	EDNA33	6
889d70edc53fd74b00f925f73d85b637	EDNA24	15
889d70edc53fd74b00f925f73d85b637	EDNA43	2
889d70edc53fd74b00f925f73d85b637	EDNA34	22
889d70edc53fd74b00f925f73d85b637	EDNA25	1
889d70edc53fd74b00f925f73d85b637	EDNA80	3
889d70edc53fd74b00f925f73d85b637	EDNA63	1
889d70edc53fd74b00f925f73d85b637	EDNA36	2
889d70edc53fd74b00f925f73d85b637	EDNA74	4
889d70edc53fd74b00f925f73d85b637	EDNA75	1
889d70edc53fd74b00f925f73d85b637	EDNA94	4
889d70edc53fd74b00f925f73d85b637	EDNA95	2
92e110841179e2eeb2adb400f605a25c	EDNA43	37
92e110841179e2eeb2adb400f605a25c	EDNA44	33
92e110841179e2eeb2adb400f605a25c	EDNA45	55
92e110841179e2eeb2adb400f605a25c	EDNA55	2
92e110841179e2eeb2adb400f605a25c	EDNA57	9
d73b1e127d5f4fab59ea46f5d78c13f2	EDNA40	52
d73b1e127d5f4fab59ea46f5d78c13f2	EDNA52	1
d73b1e127d5f4fab59ea46f5d78c13f2	EDNA45	23
d73b1e127d5f4fab59ea46f5d78c13f2	EDNA36	44
d73b1e127d5f4fab59ea46f5d78c13f2	EDNA48	15
6380cdd5ff535506919cbcb0fcac1645	EDNA69	39
6380cdd5ff535506919cbcb0fcac1645	EDNA67	31
6380cdd5ff535506919cbcb0fcac1645	EDNA68	65
a1ae06ce0a763dc11d636c21c0995e9e	EDNA69	10
a1ae06ce0a763dc11d636c21c0995e9e	EDNA70	14
a1ae06ce0a763dc11d636c21c0995e9e	EDNA73	82
a1ae06ce0a763dc11d636c21c0995e9e	EDNA74	7
a1ae06ce0a763dc11d636c21c0995e9e	EDNA75	11
a1ae06ce0a763dc11d636c21c0995e9e	EDNA67	3
a1ae06ce0a763dc11d636c21c0995e9e	EDNA68	8
1666d13e719ee52e1ee70fbb838a1db7	EDNA69	24
1666d13e719ee52e1ee70fbb838a1db7	EDNA70	15
1666d13e719ee52e1ee70fbb838a1db7	EDNA73	4
1666d13e719ee52e1ee70fbb838a1db7	EDNA74	1
1666d13e719ee52e1ee70fbb838a1db7	EDNA67	65
1666d13e719ee52e1ee70fbb838a1db7	EDNA68	23
628a6bc15764663186d830e1193132d9	EDNA69	38
628a6bc15764663186d830e1193132d9	EDNA70	18
628a6bc15764663186d830e1193132d9	EDNA67	26
628a6bc15764663186d830e1193132d9	EDNA68	50
5401c4ee87cd3e7e294bd12bacb4e819	EDNA40	12
5401c4ee87cd3e7e294bd12bacb4e819	EDNA41	27
5401c4ee87cd3e7e294bd12bacb4e819	EDNA42	26
5401c4ee87cd3e7e294bd12bacb4e819	EDNA52	3
5401c4ee87cd3e7e294bd12bacb4e819	EDNA34	15
5401c4ee87cd3e7e294bd12bacb4e819	EDNA53	8
5401c4ee87cd3e7e294bd12bacb4e819	EDNA44	14
5401c4ee87cd3e7e294bd12bacb4e819	EDNA54	7
5401c4ee87cd3e7e294bd12bacb4e819	EDNA46	4
5401c4ee87cd3e7e294bd12bacb4e819	EDNA56	4
5401c4ee87cd3e7e294bd12bacb4e819	EDNA47	2
5401c4ee87cd3e7e294bd12bacb4e819	EDNA57	6
5401c4ee87cd3e7e294bd12bacb4e819	EDNA59	3
f4d6b8f507a14419460c1ce43c623d5d	EDNA69	5
f4d6b8f507a14419460c1ce43c623d5d	EDNA71	92
f4d6b8f507a14419460c1ce43c623d5d	EDNA67	34
954f344962487ae4ca0223d4947b027c	EDNA69	43
954f344962487ae4ca0223d4947b027c	EDNA67	65
954f344962487ae4ca0223d4947b027c	EDNA68	22
c2424084f7f8b738a0f1b4e18b49ea82	EDNA70	24
c2424084f7f8b738a0f1b4e18b49ea82	EDNA71	10
c2424084f7f8b738a0f1b4e18b49ea82	MB17	30
c2424084f7f8b738a0f1b4e18b49ea82	MB18	9
c2424084f7f8b738a0f1b4e18b49ea82	MB19	21
c2424084f7f8b738a0f1b4e18b49ea82	EDNA74	6
c2424084f7f8b738a0f1b4e18b49ea82	EDNA67	7
c2424084f7f8b738a0f1b4e18b49ea82	EDNA68	23
e9b1286f3b7400aa68434a8c97850dcc	MB18	11
e9b1286f3b7400aa68434a8c97850dcc	MB19	4
e9b1286f3b7400aa68434a8c97850dcc	MB7	115
2bf464283c0a477f086d47d4ef87c468	EDNA31	2
2bf464283c0a477f086d47d4ef87c468	EDNA22	3
2bf464283c0a477f086d47d4ef87c468	EDNA32	5
2bf464283c0a477f086d47d4ef87c468	EDNA23	5
2bf464283c0a477f086d47d4ef87c468	EDNA33	6
2bf464283c0a477f086d47d4ef87c468	EDNA24	7
2bf464283c0a477f086d47d4ef87c468	EDNA34	10
2bf464283c0a477f086d47d4ef87c468	EDNA25	17
2bf464283c0a477f086d47d4ef87c468	EDNA35	16
2bf464283c0a477f086d47d4ef87c468	EDNA26	6
2bf464283c0a477f086d47d4ef87c468	EDNA36	10
2bf464283c0a477f086d47d4ef87c468	EDNA27	31
2bf464283c0a477f086d47d4ef87c468	EDNA82	1
2bf464283c0a477f086d47d4ef87c468	EDNA83	7
2bf464283c0a477f086d47d4ef87c468	EDNA84	3
beb3650afd4d144820dff90bf6824e31	EDNA31	44
beb3650afd4d144820dff90bf6824e31	EDNA32	33
beb3650afd4d144820dff90bf6824e31	EDNA33	10
beb3650afd4d144820dff90bf6824e31	EDNA34	22
beb3650afd4d144820dff90bf6824e31	EDNA62	7
beb3650afd4d144820dff90bf6824e31	EDNA63	2
beb3650afd4d144820dff90bf6824e31	EDNA55	1
beb3650afd4d144820dff90bf6824e31	EDNA48	1
beb3650afd4d144820dff90bf6824e31	EDNA58	5
beb3650afd4d144820dff90bf6824e31	EDNA9	4
a9e3b55ed030dde2debcbd0ca9141761	MB13	3
a9e3b55ed030dde2debcbd0ca9141761	EDNA43	22
a9e3b55ed030dde2debcbd0ca9141761	EDNA44	46
a9e3b55ed030dde2debcbd0ca9141761	EDNA45	58
be112f5fc210e67a10ba782ffd9ed09f	EDNA3	52
be112f5fc210e67a10ba782ffd9ed09f	EDNA9	76
e3c06f84e408e28bd1079037587ded19	EDNA40	23
e3c06f84e408e28bd1079037587ded19	EDNA31	2
e3c06f84e408e28bd1079037587ded19	MB13	4
e3c06f84e408e28bd1079037587ded19	EDNA41	54
e3c06f84e408e28bd1079037587ded19	MB23	1
e3c06f84e408e28bd1079037587ded19	EDNA42	2
e3c06f84e408e28bd1079037587ded19	EDNA44	5
e3c06f84e408e28bd1079037587ded19	MB4	2
e3c06f84e408e28bd1079037587ded19	EDNA47	26
e3c06f84e408e28bd1079037587ded19	EDNA10	8
2c5cb6915f79cbd4e21a6ef9d28f0283	EDNA69	3
2c5cb6915f79cbd4e21a6ef9d28f0283	EDNA73	46
2c5cb6915f79cbd4e21a6ef9d28f0283	EDNA83	1
2c5cb6915f79cbd4e21a6ef9d28f0283	EDNA75	52
2c5cb6915f79cbd4e21a6ef9d28f0283	EDNA67	25
64446a6ab98cf324dd2f7cc2c95c10a4	MB13	5
64446a6ab98cf324dd2f7cc2c95c10a4	EDNA60	2
64446a6ab98cf324dd2f7cc2c95c10a4	EDNA43	32
64446a6ab98cf324dd2f7cc2c95c10a4	EDNA44	53
64446a6ab98cf324dd2f7cc2c95c10a4	EDNA26	4
64446a6ab98cf324dd2f7cc2c95c10a4	EDNA45	27
64446a6ab98cf324dd2f7cc2c95c10a4	EDNA56	3
024d552b5b2567e3b4902f0e15f85718	EDNA70	2
024d552b5b2567e3b4902f0e15f85718	EDNA80	6
024d552b5b2567e3b4902f0e15f85718	EDNA71	7
024d552b5b2567e3b4902f0e15f85718	EDNA81	6
024d552b5b2567e3b4902f0e15f85718	EDNA82	11
024d552b5b2567e3b4902f0e15f85718	EDNA74	30
024d552b5b2567e3b4902f0e15f85718	EDNA84	18
024d552b5b2567e3b4902f0e15f85718	EDNA75	46
215dcd2ed540359c38df628160c7ce72	EDNA71	4
215dcd2ed540359c38df628160c7ce72	EDNA73	5
215dcd2ed540359c38df628160c7ce72	MB19	2
215dcd2ed540359c38df628160c7ce72	EDNA74	109
215dcd2ed540359c38df628160c7ce72	EDNA75	6
c9c35217edc43545e4d7cd31eb06cb8b	EDNA11	3
c9c35217edc43545e4d7cd31eb06cb8b	EDNA31	5
c9c35217edc43545e4d7cd31eb06cb8b	EDNA22	6
c9c35217edc43545e4d7cd31eb06cb8b	EDNA13	5
c9c35217edc43545e4d7cd31eb06cb8b	EDNA32	18
c9c35217edc43545e4d7cd31eb06cb8b	EDNA33	6
c9c35217edc43545e4d7cd31eb06cb8b	EDNA15	2
c9c35217edc43545e4d7cd31eb06cb8b	EDNA61	1
c9c35217edc43545e4d7cd31eb06cb8b	EDNA25	17
c9c35217edc43545e4d7cd31eb06cb8b	EDNA80	2
c9c35217edc43545e4d7cd31eb06cb8b	EDNA44	12
c9c35217edc43545e4d7cd31eb06cb8b	EDNA18	9
c9c35217edc43545e4d7cd31eb06cb8b	EDNA55	2
c9c35217edc43545e4d7cd31eb06cb8b	EDNA46	9
c9c35217edc43545e4d7cd31eb06cb8b	MB4	2
c9c35217edc43545e4d7cd31eb06cb8b	EDNA7	17
c9c35217edc43545e4d7cd31eb06cb8b	MB6	2
c9c35217edc43545e4d7cd31eb06cb8b	EDNA8	3
c9c35217edc43545e4d7cd31eb06cb8b	EDNA9	4
e07069b3c6630a8cd15997254a5c5028	EDNA98	3
e07069b3c6630a8cd15997254a5c5028	EDNA31	5
e07069b3c6630a8cd15997254a5c5028	EDNA32	2
e07069b3c6630a8cd15997254a5c5028	EDNA23	1
e07069b3c6630a8cd15997254a5c5028	EDNA14	9
e07069b3c6630a8cd15997254a5c5028	EDNA33	5
e07069b3c6630a8cd15997254a5c5028	EDNA24	2
e07069b3c6630a8cd15997254a5c5028	EDNA1	33
e07069b3c6630a8cd15997254a5c5028	EDNA15	1
e07069b3c6630a8cd15997254a5c5028	EDNA52	1
e07069b3c6630a8cd15997254a5c5028	EDNA2	3
e07069b3c6630a8cd15997254a5c5028	EDNA62	1
e07069b3c6630a8cd15997254a5c5028	EDNA3	2
e07069b3c6630a8cd15997254a5c5028	EDNA35	9
e07069b3c6630a8cd15997254a5c5028	EDNA36	12
e07069b3c6630a8cd15997254a5c5028	EDNA27	9
e07069b3c6630a8cd15997254a5c5028	EDNA18	2
e07069b3c6630a8cd15997254a5c5028	EDNA7	3
e07069b3c6630a8cd15997254a5c5028	EDNA48	2
e07069b3c6630a8cd15997254a5c5028	EDNA8	1
e07069b3c6630a8cd15997254a5c5028	EDNA58	2
e07069b3c6630a8cd15997254a5c5028	EDNA9	17
654849cca472ed0fe7a7f115cc6dbde7	EDNA12	1
654849cca472ed0fe7a7f115cc6dbde7	EDNA40	8
654849cca472ed0fe7a7f115cc6dbde7	EDNA31	1
654849cca472ed0fe7a7f115cc6dbde7	EDNA41	18
654849cca472ed0fe7a7f115cc6dbde7	EDNA23	4
654849cca472ed0fe7a7f115cc6dbde7	EDNA42	5
654849cca472ed0fe7a7f115cc6dbde7	EDNA43	25
654849cca472ed0fe7a7f115cc6dbde7	EDNA44	16
654849cca472ed0fe7a7f115cc6dbde7	EDNA3	2
654849cca472ed0fe7a7f115cc6dbde7	EDNA17	5
654849cca472ed0fe7a7f115cc6dbde7	EDNA45	29
654849cca472ed0fe7a7f115cc6dbde7	EDNA18	2
654849cca472ed0fe7a7f115cc6dbde7	EDNA46	3
654849cca472ed0fe7a7f115cc6dbde7	MB4	1
654849cca472ed0fe7a7f115cc6dbde7	EDNA94	3
654849cca472ed0fe7a7f115cc6dbde7	EDNA86	1
dd2ef5b149524ec63499b18dc8f8b2b4	MB13	1
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA99	2
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA24	1
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA43	5
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA16	1
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA3	1
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA45	4
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA92	2
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA93	3
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA75	97
dd2ef5b149524ec63499b18dc8f8b2b4	EDNA95	7
ffd40b22f48518b391ab328236b5432e	EDNA69	9
ffd40b22f48518b391ab328236b5432e	EDNA79	4
ffd40b22f48518b391ab328236b5432e	EDNA70	67
ffd40b22f48518b391ab328236b5432e	EDNA74	44
2703d14315d5f68d823e3f8705b00d72	EDNA97	6
2703d14315d5f68d823e3f8705b00d72	EDNA98	2
2703d14315d5f68d823e3f8705b00d72	EDNA40	18
2703d14315d5f68d823e3f8705b00d72	EDNA99	3
2703d14315d5f68d823e3f8705b00d72	EDNA41	5
2703d14315d5f68d823e3f8705b00d72	EDNA52	7
2703d14315d5f68d823e3f8705b00d72	EDNA43	2
2703d14315d5f68d823e3f8705b00d72	EDNA25	1
2703d14315d5f68d823e3f8705b00d72	EDNA53	4
2703d14315d5f68d823e3f8705b00d72	EDNA63	10
2703d14315d5f68d823e3f8705b00d72	EDNA54	13
2703d14315d5f68d823e3f8705b00d72	EDNA45	4
2703d14315d5f68d823e3f8705b00d72	EDNA91	2
2703d14315d5f68d823e3f8705b00d72	EDNA55	7
2703d14315d5f68d823e3f8705b00d72	EDNA46	3
2703d14315d5f68d823e3f8705b00d72	EDNA56	2
2703d14315d5f68d823e3f8705b00d72	EDNA47	6
2703d14315d5f68d823e3f8705b00d72	EDNA93	8
2703d14315d5f68d823e3f8705b00d72	EDNA57	6
2703d14315d5f68d823e3f8705b00d72	EDNA48	5
2703d14315d5f68d823e3f8705b00d72	EDNA94	1
2703d14315d5f68d823e3f8705b00d72	EDNA58	2
2703d14315d5f68d823e3f8705b00d72	EDNA95	2
2703d14315d5f68d823e3f8705b00d72	EDNA59	4
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA96	24
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA11	1
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA31	13
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA13	1
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA33	2
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA43	14
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA45	31
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA18	10
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA91	14
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA46	2
063ccc7c28aa69a8d64abbc8a9e68f5a	EDNA93	10
343748849376be9e3cb973b6c7f6795f	EDNA71	16
343748849376be9e3cb973b6c7f6795f	EDNA73	76
343748849376be9e3cb973b6c7f6795f	EDNA75	30
ab11362824ac3cfc567ad2b4e62ed532	MB9	1
ab11362824ac3cfc567ad2b4e62ed532	MB11	2
ab11362824ac3cfc567ad2b4e62ed532	EDNA31	3
ab11362824ac3cfc567ad2b4e62ed532	EDNA22	40
ab11362824ac3cfc567ad2b4e62ed532	EDNA13	7
ab11362824ac3cfc567ad2b4e62ed532	EDNA33	3
ab11362824ac3cfc567ad2b4e62ed532	EDNA24	13
ab11362824ac3cfc567ad2b4e62ed532	EDNA16	11
ab11362824ac3cfc567ad2b4e62ed532	MB1	8
ab11362824ac3cfc567ad2b4e62ed532	EDNA26	20
ab11362824ac3cfc567ad2b4e62ed532	MB2	4
ab11362824ac3cfc567ad2b4e62ed532	EDNA27	7
ab11362824ac3cfc567ad2b4e62ed532	MB6	2
386286975aa23a775aa033a29ff95897	EDNA96	3
386286975aa23a775aa033a29ff95897	EDNA79	15
386286975aa23a775aa033a29ff95897	MB13	4
386286975aa23a775aa033a29ff95897	EDNA43	31
386286975aa23a775aa033a29ff95897	EDNA80	6
386286975aa23a775aa033a29ff95897	EDNA44	13
386286975aa23a775aa033a29ff95897	EDNA63	3
386286975aa23a775aa033a29ff95897	EDNA45	38
386286975aa23a775aa033a29ff95897	EDNA55	1
386286975aa23a775aa033a29ff95897	EDNA46	3
386286975aa23a775aa033a29ff95897	EDNA94	4
82024a5a8c8d42247280c69dce385874	EDNA87	2
82024a5a8c8d42247280c69dce385874	EDNA40	3
82024a5a8c8d42247280c69dce385874	EDNA31	13
82024a5a8c8d42247280c69dce385874	EDNA13	7
82024a5a8c8d42247280c69dce385874	MB13	4
82024a5a8c8d42247280c69dce385874	EDNA42	9
82024a5a8c8d42247280c69dce385874	EDNA52	2
82024a5a8c8d42247280c69dce385874	EDNA80	26
82024a5a8c8d42247280c69dce385874	EDNA44	22
82024a5a8c8d42247280c69dce385874	EDNA63	1
82024a5a8c8d42247280c69dce385874	EDNA45	23
82024a5a8c8d42247280c69dce385874	EDNA55	4
82024a5a8c8d42247280c69dce385874	EDNA48	4
9ad8dc0ed403010d29ef47a909ec4b49	MB1	108
9ad8dc0ed403010d29ef47a909ec4b49	EDNA35	12
3d3d7e1563a9507a2b7cc7cc59f14ce4	EDNA22	3
3d3d7e1563a9507a2b7cc7cc59f14ce4	EDNA32	60
3d3d7e1563a9507a2b7cc7cc59f14ce4	EDNA16	5
3d3d7e1563a9507a2b7cc7cc59f14ce4	MB2	24
3d3d7e1563a9507a2b7cc7cc59f14ce4	MB4	8
3d3d7e1563a9507a2b7cc7cc59f14ce4	MB6	18
57046113fb125cc82cc0581b4b3945f1	EDNA96	1
57046113fb125cc82cc0581b4b3945f1	EDNA87	1
57046113fb125cc82cc0581b4b3945f1	EDNA40	25
57046113fb125cc82cc0581b4b3945f1	MB13	3
57046113fb125cc82cc0581b4b3945f1	EDNA42	1
57046113fb125cc82cc0581b4b3945f1	EDNA52	3
57046113fb125cc82cc0581b4b3945f1	EDNA43	7
57046113fb125cc82cc0581b4b3945f1	EDNA53	2
57046113fb125cc82cc0581b4b3945f1	EDNA44	18
57046113fb125cc82cc0581b4b3945f1	EDNA63	1
57046113fb125cc82cc0581b4b3945f1	EDNA54	2
57046113fb125cc82cc0581b4b3945f1	EDNA45	4
57046113fb125cc82cc0581b4b3945f1	EDNA91	1
57046113fb125cc82cc0581b4b3945f1	EDNA55	18
57046113fb125cc82cc0581b4b3945f1	EDNA56	4
57046113fb125cc82cc0581b4b3945f1	EDNA93	4
57046113fb125cc82cc0581b4b3945f1	EDNA57	20
57046113fb125cc82cc0581b4b3945f1	EDNA94	2
57046113fb125cc82cc0581b4b3945f1	EDNA95	1
863d5446e87b0161ed012372e97a594d	MB13	4
863d5446e87b0161ed012372e97a594d	EDNA43	32
863d5446e87b0161ed012372e97a594d	EDNA44	19
863d5446e87b0161ed012372e97a594d	EDNA81	15
863d5446e87b0161ed012372e97a594d	EDNA45	44
863d5446e87b0161ed012372e97a594d	EDNA46	3
863d5446e87b0161ed012372e97a594d	EDNA86	1
b2466d4f8447908415dfb32680b83a8a	EDNA69	38
b2466d4f8447908415dfb32680b83a8a	MB17	1
b2466d4f8447908415dfb32680b83a8a	EDNA67	65
